contrato_id,cliente_sk,fecha_sk,producto_sk,tipo_producto,monto_referencia,estado
5337,4324,2712,4,Tarjeta,0.0,Activa
5338,4325,1968,4,Tarjeta,0.0,Activa
5339,4325,2420,5,Tarjeta,4567.39,Activa
5340,4326,2636,6,Tarjeta,11264.56,Activa
5341,4327,2892,4,Tarjeta,0.0,Activa
5342,4328,3021,4,Tarjeta,0.0,Activa
5343,4328,3026,5,Tarjeta,8468.25,Activa
5344,4330,2575,4,Tarjeta,0.0,Activa
5345,4331,2936,4,Tarjeta,0.0,Activa
5346,4331,2966,5,Tarjeta,7335.79,Cancelada
5347,4332,2407,4,Tarjeta,0.0,Activa
5348,4335,677,4,Tarjeta,0.0,Activa
5349,4335,429,5,Tarjeta,5637.47,Activa
5350,4336,1014,5,Tarjeta,3477.94,Activa
5351,4337,2815,4,Tarjeta,0.0,Activa
5352,4338,1493,4,Tarjeta,0.0,Activa
5353,4338,2668,5,Tarjeta,9197.53,Activa
5354,4339,1318,4,Tarjeta,0.0,Activa
5355,4340,2926,4,Tarjeta,0.0,Activa
5356,4340,1893,6,Tarjeta,7289.91,Activa
5357,4341,2583,4,Tarjeta,0.0,Activa
5358,4341,2963,5,Tarjeta,12910.0,Activa
5359,4342,2838,4,Tarjeta,0.0,Activa
5360,4343,1707,4,Tarjeta,0.0,Activa
5361,4343,2212,5,Tarjeta,12570.27,Activa
5362,4344,2770,4,Tarjeta,0.0,Activa
5363,4345,2550,4,Tarjeta,0.0,Activa
5364,4345,2936,5,Tarjeta,3101.72,Bloqueada
5365,4346,2473,4,Tarjeta,0.0,Activa
5366,4347,3053,4,Tarjeta,0.0,Bloqueada
5367,4347,2591,5,Tarjeta,4970.11,Activa
5368,4348,2969,4,Tarjeta,0.0,Activa
5369,4350,2866,4,Tarjeta,0.0,Bloqueada
5370,4350,2442,5,Tarjeta,4600.79,Activa
5371,4351,926,4,Tarjeta,0.0,Activa
5372,4352,2789,5,Tarjeta,7494.35,Activa
5373,4353,1545,4,Tarjeta,0.0,Cancelada
5374,4354,2916,4,Tarjeta,0.0,Activa
5375,4355,3046,4,Tarjeta,0.0,Activa
5376,4355,3084,5,Tarjeta,11572.52,Activa
5377,4356,1785,4,Tarjeta,0.0,Activa
5378,4357,2855,4,Tarjeta,0.0,Bloqueada
5379,4357,1775,5,Tarjeta,11201.32,Activa
5380,4359,874,4,Tarjeta,0.0,Activa
5381,4360,1906,4,Tarjeta,0.0,Activa
5382,4361,2681,4,Tarjeta,0.0,Bloqueada
5383,4362,1675,4,Tarjeta,0.0,Activa
5384,4365,2065,4,Tarjeta,0.0,Activa
5385,4365,1042,5,Tarjeta,2852.55,Activa
5386,4366,962,4,Tarjeta,0.0,Activa
5387,4367,3064,4,Tarjeta,0.0,Activa
5388,4369,3012,4,Tarjeta,0.0,Activa
5389,4371,1732,5,Tarjeta,2271.91,Activa
5390,4372,3050,6,Tarjeta,4064.19,Activa
5391,4373,2937,4,Tarjeta,0.0,Activa
5392,4373,1786,5,Tarjeta,4320.03,Activa
5393,4374,2712,4,Tarjeta,0.0,Cancelada
5394,4375,2555,4,Tarjeta,0.0,Bloqueada
5395,4375,3045,6,Tarjeta,14390.06,Activa
5396,4376,2352,4,Tarjeta,0.0,Activa
5397,4377,1590,4,Tarjeta,0.0,Activa
5398,4378,2970,4,Tarjeta,0.0,Bloqueada
5399,4379,2913,4,Tarjeta,0.0,Activa
5400,4379,2998,6,Tarjeta,10018.93,Activa
5401,4381,1770,4,Tarjeta,0.0,Activa
5402,4381,2125,6,Tarjeta,9681.98,Activa
5403,4382,3033,4,Tarjeta,0.0,Activa
5404,4382,3051,6,Tarjeta,6582.92,Activa
5405,4384,1808,4,Tarjeta,0.0,Activa
5406,4384,2361,5,Tarjeta,5384.26,Activa
5407,4385,2916,4,Tarjeta,0.0,Cancelada
5408,4385,2990,5,Tarjeta,7145.01,Activa
5409,4386,2420,4,Tarjeta,0.0,Activa
5410,4386,1861,5,Tarjeta,3685.76,Activa
5411,4387,2549,4,Tarjeta,0.0,Activa
5412,4388,2443,4,Tarjeta,0.0,Activa
5413,4388,1859,5,Tarjeta,2558.37,Activa
5414,4389,3037,4,Tarjeta,0.0,Activa
5415,4390,965,4,Tarjeta,0.0,Activa
5416,4391,2799,4,Tarjeta,0.0,Activa
5417,4391,2064,6,Tarjeta,5672.36,Activa
5418,4392,2557,4,Tarjeta,0.0,Cancelada
5419,4393,2377,4,Tarjeta,0.0,Activa
5420,4394,2797,4,Tarjeta,0.0,Activa
5421,4394,2190,6,Tarjeta,2963.48,Bloqueada
5422,4395,1696,4,Tarjeta,0.0,Activa
5423,4396,2577,4,Tarjeta,0.0,Cancelada
5424,4397,1910,5,Tarjeta,3688.63,Activa
5425,4399,1539,4,Tarjeta,0.0,Activa
5426,4399,1488,6,Tarjeta,7444.1,Bloqueada
5427,4400,2400,4,Tarjeta,0.0,Activa
5428,4401,3008,4,Tarjeta,0.0,Activa
5429,4402,3088,4,Tarjeta,0.0,Activa
5430,4403,2392,4,Tarjeta,0.0,Activa
5431,4403,1153,6,Tarjeta,4780.63,Bloqueada
5432,4404,2486,4,Tarjeta,0.0,Bloqueada
5433,4404,1632,5,Tarjeta,10168.42,Activa
5434,4405,2859,4,Tarjeta,0.0,Activa
5435,4405,2671,6,Tarjeta,8184.08,Bloqueada
5436,4406,2791,4,Tarjeta,0.0,Activa
5437,4406,827,6,Tarjeta,6055.91,Activa
5438,4407,2587,4,Tarjeta,0.0,Activa
5439,4408,115,4,Tarjeta,0.0,Activa
5440,4409,2684,4,Tarjeta,0.0,Activa
5441,4410,1123,4,Tarjeta,0.0,Activa
5442,4413,2919,4,Tarjeta,0.0,Activa
5443,4414,2558,4,Tarjeta,0.0,Activa
5444,4414,3034,5,Tarjeta,1268.16,Activa
5445,4415,2921,4,Tarjeta,0.0,Activa
5446,4415,2891,6,Tarjeta,11839.9,Activa
5447,4416,1892,4,Tarjeta,0.0,Activa
5448,4417,1847,4,Tarjeta,0.0,Activa
5449,4418,2967,4,Tarjeta,0.0,Activa
5450,4418,3082,5,Tarjeta,2727.55,Activa
5451,4420,1159,4,Tarjeta,0.0,Activa
5452,4420,1405,5,Tarjeta,1277.54,Activa
5453,4421,3004,4,Tarjeta,0.0,Bloqueada
5454,4421,3009,6,Tarjeta,14201.31,Activa
5455,4423,2463,4,Tarjeta,0.0,Activa
5456,4423,502,5,Tarjeta,14759.31,Activa
5457,4424,3002,4,Tarjeta,0.0,Activa
5458,4424,2917,6,Tarjeta,16466.36,Activa
5459,4425,1514,4,Tarjeta,0.0,Cancelada
5460,4425,1112,5,Tarjeta,2259.15,Activa
5461,4426,942,4,Tarjeta,0.0,Bloqueada
5462,4426,2848,6,Tarjeta,2200.62,Activa
5463,4427,1166,4,Tarjeta,0.0,Activa
5464,4427,1324,6,Tarjeta,13195.25,Bloqueada
5465,4429,1456,4,Tarjeta,0.0,Activa
5466,4429,3031,5,Tarjeta,7718.14,Cancelada
5467,4430,2856,4,Tarjeta,0.0,Activa
5468,4430,2766,6,Tarjeta,7112.56,Activa
5469,4431,2100,4,Tarjeta,0.0,Activa
5470,4431,2781,5,Tarjeta,2081.83,Activa
5471,4432,2693,4,Tarjeta,0.0,Activa
5472,4432,2921,6,Tarjeta,2606.88,Cancelada
5473,4434,2143,4,Tarjeta,0.0,Bloqueada
5474,4435,2869,4,Tarjeta,0.0,Activa
5475,4435,2956,5,Tarjeta,7661.72,Activa
5476,4436,2068,4,Tarjeta,0.0,Activa
5477,4437,2904,4,Tarjeta,0.0,Activa
5478,4438,2998,4,Tarjeta,0.0,Activa
5479,4439,2401,4,Tarjeta,0.0,Bloqueada
5480,4440,1692,4,Tarjeta,0.0,Activa
5481,4442,2549,4,Tarjeta,0.0,Activa
5482,4443,2533,5,Tarjeta,8681.75,Activa
5483,4444,2369,4,Tarjeta,0.0,Activa
5484,4444,2889,5,Tarjeta,7511.37,Activa
5485,4446,2970,4,Tarjeta,0.0,Activa
5486,4446,3048,6,Tarjeta,4876.47,Activa
5487,4447,2415,5,Tarjeta,2735.67,Activa
5488,4448,1977,4,Tarjeta,0.0,Activa
5489,4449,3075,4,Tarjeta,0.0,Activa
5490,4450,2659,4,Tarjeta,0.0,Activa
5491,4450,2074,5,Tarjeta,21543.61,Activa
5492,4451,2902,4,Tarjeta,0.0,Activa
5493,4452,654,4,Tarjeta,0.0,Activa
5494,4453,2709,6,Tarjeta,11046.7,Activa
5495,4454,2500,4,Tarjeta,0.0,Bloqueada
5496,4455,1656,4,Tarjeta,0.0,Activa
5497,4455,2094,5,Tarjeta,10644.61,Activa
5498,4456,3068,5,Tarjeta,8887.06,Activa
5499,4457,2434,4,Tarjeta,0.0,Activa
5500,4459,2370,4,Tarjeta,0.0,Activa
5501,4460,2540,4,Tarjeta,0.0,Bloqueada
5502,4461,2744,4,Tarjeta,0.0,Bloqueada
5503,4461,2842,5,Tarjeta,13309.54,Activa
5504,4462,2877,4,Tarjeta,0.0,Activa
5505,4463,1228,4,Tarjeta,0.0,Activa
5506,4464,2124,4,Tarjeta,0.0,Activa
5507,4465,1498,4,Tarjeta,0.0,Activa
5508,4466,1415,4,Tarjeta,0.0,Activa
5509,4467,2953,4,Tarjeta,0.0,Activa
5510,4468,1972,5,Tarjeta,6879.25,Activa
5511,4469,2077,4,Tarjeta,0.0,Activa
5512,4469,2663,5,Tarjeta,7961.1,Activa
5513,4470,1379,4,Tarjeta,0.0,Activa
5514,4470,1107,6,Tarjeta,11517.62,Activa
5515,4471,2530,6,Tarjeta,7935.54,Activa
5516,4472,1355,4,Tarjeta,0.0,Activa
5517,4473,2477,4,Tarjeta,0.0,Activa
5518,4473,2397,5,Tarjeta,9295.2,Bloqueada
5519,4474,3032,4,Tarjeta,0.0,Activa
5520,4474,3007,6,Tarjeta,11628.01,Activa
5521,4475,2754,5,Tarjeta,16618.77,Activa
5522,4476,2212,4,Tarjeta,0.0,Activa
5523,4476,2820,6,Tarjeta,11993.75,Activa
5524,4477,1403,4,Tarjeta,0.0,Activa
5525,4478,2484,4,Tarjeta,0.0,Bloqueada
5526,4478,2735,5,Tarjeta,7637.14,Activa
5527,4479,2890,4,Tarjeta,0.0,Activa
5528,4480,2826,4,Tarjeta,0.0,Activa
5529,4482,1143,4,Tarjeta,0.0,Activa
5530,4482,2192,5,Tarjeta,5197.84,Activa
5531,4483,2516,5,Tarjeta,3673.65,Activa
5532,4484,3086,4,Tarjeta,0.0,Activa
5533,4484,3025,5,Tarjeta,10208.99,Activa
5534,4485,2810,4,Tarjeta,0.0,Activa
5535,4487,2544,4,Tarjeta,0.0,Activa
5536,4487,2166,5,Tarjeta,4896.51,Activa
5537,4488,2592,4,Tarjeta,0.0,Activa
5538,4488,2848,5,Tarjeta,3938.67,Bloqueada
5539,4489,2712,5,Tarjeta,9189.28,Activa
5540,4490,2369,4,Tarjeta,0.0,Bloqueada
5541,4491,3005,4,Tarjeta,0.0,Activa
5542,4491,3003,5,Tarjeta,8967.41,Activa
5543,4492,2886,5,Tarjeta,5399.39,Bloqueada
5544,4493,2855,4,Tarjeta,0.0,Activa
5545,4494,1803,4,Tarjeta,0.0,Activa
5546,4494,2908,6,Tarjeta,4644.12,Activa
5547,4495,2423,4,Tarjeta,0.0,Cancelada
5548,4495,3054,6,Tarjeta,12793.98,Activa
5549,4496,2274,4,Tarjeta,0.0,Activa
5550,4496,709,5,Tarjeta,14399.67,Activa
5551,4497,2835,4,Tarjeta,0.0,Activa
5552,4497,2439,5,Tarjeta,3709.81,Activa
5553,4498,1693,4,Tarjeta,0.0,Bloqueada
5554,4499,2705,4,Tarjeta,0.0,Activa
5555,4499,2292,5,Tarjeta,1201.39,Activa
5556,4500,1922,4,Tarjeta,0.0,Activa
5557,4500,2874,5,Tarjeta,3079.88,Bloqueada
5558,4501,2812,4,Tarjeta,0.0,Activa
5559,4503,2654,4,Tarjeta,0.0,Activa
5560,4504,2618,4,Tarjeta,0.0,Activa
5561,4504,3064,5,Tarjeta,5459.15,Activa
5562,4505,3064,4,Tarjeta,0.0,Activa
5563,4505,2934,5,Tarjeta,7466.39,Activa
5564,4506,2506,4,Tarjeta,0.0,Activa
5565,4507,2213,4,Tarjeta,0.0,Activa
5566,4507,2293,6,Tarjeta,11523.51,Activa
5567,4508,2676,5,Tarjeta,10434.9,Bloqueada
5568,4509,1866,6,Tarjeta,12914.15,Activa
5569,4510,2436,4,Tarjeta,0.0,Bloqueada
5570,4511,2804,4,Tarjeta,0.0,Activa
5571,4512,2875,4,Tarjeta,0.0,Activa
5572,4513,2714,4,Tarjeta,0.0,Activa
5573,4514,2435,4,Tarjeta,0.0,Cancelada
5574,4515,1339,4,Tarjeta,0.0,Activa
5575,4516,2440,4,Tarjeta,0.0,Activa
5576,4516,2370,5,Tarjeta,2102.63,Activa
5577,4517,1927,4,Tarjeta,0.0,Cancelada
5578,4519,2530,4,Tarjeta,0.0,Activa
5579,4519,1956,6,Tarjeta,12414.02,Activa
5580,4520,1591,4,Tarjeta,0.0,Activa
5581,4520,3084,6,Tarjeta,5787.67,Activa
5582,4521,2985,4,Tarjeta,0.0,Activa
5583,4523,2337,5,Tarjeta,6391.12,Bloqueada
5584,4524,1568,4,Tarjeta,0.0,Activa
5585,4524,1456,6,Tarjeta,30774.43,Activa
5586,4525,2607,4,Tarjeta,0.0,Bloqueada
5587,4526,2354,4,Tarjeta,0.0,Activa
5588,4527,2786,4,Tarjeta,0.0,Activa
5589,4528,2714,4,Tarjeta,0.0,Activa
5590,4529,2684,4,Tarjeta,0.0,Bloqueada
5591,4529,2222,5,Tarjeta,3826.69,Activa
5592,4530,3007,4,Tarjeta,0.0,Bloqueada
5593,4530,2977,5,Tarjeta,4951.01,Activa
5594,4531,1251,4,Tarjeta,0.0,Activa
5595,4531,2174,6,Tarjeta,6250.37,Activa
5596,4532,2636,4,Tarjeta,0.0,Activa
5597,4532,1743,5,Tarjeta,14209.98,Activa
5598,4533,2987,5,Tarjeta,8849.92,Activa
5599,4534,3077,4,Tarjeta,0.0,Bloqueada
5600,4534,3046,5,Tarjeta,3652.24,Activa
5601,4535,1884,4,Tarjeta,0.0,Activa
5602,4536,2920,4,Tarjeta,0.0,Bloqueada
5603,4536,3085,6,Tarjeta,3111.74,Activa
5604,4537,3006,4,Tarjeta,0.0,Activa
5605,4537,2116,5,Tarjeta,9854.67,Activa
5606,4538,2909,4,Tarjeta,0.0,Activa
5607,4538,2117,6,Tarjeta,6943.11,Activa
5608,4539,2677,4,Tarjeta,0.0,Activa
5609,4539,1943,5,Tarjeta,4759.79,Activa
5610,4540,2070,4,Tarjeta,0.0,Activa
5611,4541,2634,4,Tarjeta,0.0,Bloqueada
5612,4542,2765,4,Tarjeta,0.0,Activa
5613,4543,2476,4,Tarjeta,0.0,Activa
5614,4543,2737,6,Tarjeta,3344.33,Activa
5615,4544,2802,5,Tarjeta,4530.08,Activa
5616,4545,2887,4,Tarjeta,0.0,Activa
5617,4545,1639,5,Tarjeta,8616.85,Bloqueada
5618,4546,2935,4,Tarjeta,0.0,Bloqueada
5619,4547,2965,4,Tarjeta,0.0,Activa
5620,4548,2906,4,Tarjeta,0.0,Cancelada
5621,4549,2429,4,Tarjeta,0.0,Bloqueada
5622,4550,1403,4,Tarjeta,0.0,Bloqueada
5623,4551,2915,4,Tarjeta,0.0,Activa
5624,4552,2937,4,Tarjeta,0.0,Activa
5625,4553,2932,5,Tarjeta,9563.82,Activa
5626,4554,1379,4,Tarjeta,0.0,Activa
5627,4555,3036,5,Tarjeta,4507.22,Activa
5628,4556,2568,5,Tarjeta,6712.89,Activa
5629,4558,2222,4,Tarjeta,0.0,Activa
5630,4558,1123,5,Tarjeta,7118.63,Activa
5631,4560,1795,4,Tarjeta,0.0,Activa
5632,4561,2752,4,Tarjeta,0.0,Activa
5633,4563,1838,6,Tarjeta,3949.8,Activa
5634,4564,432,4,Tarjeta,0.0,Activa
5635,4564,1289,5,Tarjeta,7221.95,Activa
5636,4566,3036,4,Tarjeta,0.0,Activa
5637,4567,3081,4,Tarjeta,0.0,Activa
5638,4568,2678,4,Tarjeta,0.0,Activa
5639,4568,2805,6,Tarjeta,2138.64,Bloqueada
5640,4569,2983,4,Tarjeta,0.0,Activa
5641,4570,3034,4,Tarjeta,0.0,Activa
5642,4571,1862,4,Tarjeta,0.0,Activa
5643,4571,2856,5,Tarjeta,4538.42,Activa
5644,4572,1741,4,Tarjeta,0.0,Activa
5645,4572,1824,6,Tarjeta,9062.53,Activa
5646,4573,2752,4,Tarjeta,0.0,Activa
5647,4574,2146,4,Tarjeta,0.0,Bloqueada
5648,4575,2584,4,Tarjeta,0.0,Cancelada
5649,4576,513,4,Tarjeta,0.0,Cancelada
5650,4576,2770,6,Tarjeta,6696.02,Activa
5651,4577,2328,4,Tarjeta,0.0,Activa
5652,4578,1100,4,Tarjeta,0.0,Activa
5653,4579,2971,4,Tarjeta,0.0,Activa
5654,4580,2960,4,Tarjeta,0.0,Activa
5655,4580,2843,5,Tarjeta,15396.1,Activa
5656,4581,2051,4,Tarjeta,0.0,Cancelada
5657,4582,1075,4,Tarjeta,0.0,Activa
5658,4582,1531,5,Tarjeta,5198.78,Cancelada
5659,4583,2740,4,Tarjeta,0.0,Activa
5660,4584,2547,4,Tarjeta,0.0,Activa
5661,4584,1843,5,Tarjeta,15024.22,Activa
5662,4585,1299,4,Tarjeta,0.0,Bloqueada
5663,4586,2325,5,Tarjeta,20655.85,Activa
5664,4587,2297,4,Tarjeta,0.0,Activa
5665,4588,2267,4,Tarjeta,0.0,Activa
5666,4589,2949,5,Tarjeta,7962.28,Activa
5667,4590,2824,5,Tarjeta,3866.05,Activa
5668,4591,2517,4,Tarjeta,0.0,Activa
5669,4591,2570,6,Tarjeta,4471.94,Activa
5670,4592,2811,4,Tarjeta,0.0,Activa
5671,4593,1880,4,Tarjeta,0.0,Cancelada
5672,4594,2898,4,Tarjeta,0.0,Activa
5673,4594,3090,5,Tarjeta,2109.59,Activa
5674,4595,1924,4,Tarjeta,0.0,Activa
5675,4596,2821,4,Tarjeta,0.0,Activa
5676,4596,2202,5,Tarjeta,9431.92,Activa
5677,4597,2156,4,Tarjeta,0.0,Bloqueada
5678,4598,2412,4,Tarjeta,0.0,Activa
5679,4599,2563,4,Tarjeta,0.0,Bloqueada
5680,4601,1167,4,Tarjeta,0.0,Activa
5681,4602,2116,4,Tarjeta,0.0,Activa
5682,4603,2986,4,Tarjeta,0.0,Activa
5683,4604,1646,4,Tarjeta,0.0,Activa
5684,4605,1775,4,Tarjeta,0.0,Activa
5685,4606,1886,4,Tarjeta,0.0,Activa
5686,4607,665,5,Tarjeta,7834.91,Activa
5687,4608,1807,4,Tarjeta,0.0,Activa
5688,4609,227,4,Tarjeta,0.0,Activa
5689,4610,3081,4,Tarjeta,0.0,Cancelada
5690,4611,1975,4,Tarjeta,0.0,Activa
5691,4612,2908,4,Tarjeta,0.0,Activa
5692,4612,2889,6,Tarjeta,1899.58,Activa
5693,4613,3038,4,Tarjeta,0.0,Activa
5694,4613,3019,5,Tarjeta,10017.47,Activa
5695,4615,501,4,Tarjeta,0.0,Activa
5696,4615,2380,5,Tarjeta,10383.17,Activa
5697,4616,2259,4,Tarjeta,0.0,Activa
5698,4616,2139,5,Tarjeta,7604.38,Activa
5699,4617,2920,4,Tarjeta,0.0,Activa
5700,4617,3015,6,Tarjeta,21423.58,Activa
5701,4618,3060,5,Tarjeta,1232.96,Bloqueada
5702,4619,3058,4,Tarjeta,0.0,Activa
5703,4620,1958,4,Tarjeta,0.0,Activa
5704,4622,2079,4,Tarjeta,0.0,Activa
5705,4624,1598,4,Tarjeta,0.0,Activa
5706,4625,2780,4,Tarjeta,0.0,Activa
5707,4626,2933,4,Tarjeta,0.0,Bloqueada
5708,4627,3073,4,Tarjeta,0.0,Activa
5709,4628,2941,5,Tarjeta,5065.9,Cancelada
5710,4629,2567,4,Tarjeta,0.0,Activa
5711,4630,1768,4,Tarjeta,0.0,Activa
5712,4630,1896,6,Tarjeta,5531.53,Activa
5713,4631,2975,4,Tarjeta,0.0,Activa
5714,4631,1374,6,Tarjeta,2993.68,Activa
5715,4632,1391,4,Tarjeta,0.0,Activa
5716,4632,2410,6,Tarjeta,3628.19,Activa
5717,4633,2998,4,Tarjeta,0.0,Activa
5718,4633,1720,6,Tarjeta,12433.5,Activa
5719,4634,2993,4,Tarjeta,0.0,Bloqueada
5720,4635,2895,4,Tarjeta,0.0,Activa
5721,4636,2924,4,Tarjeta,0.0,Cancelada
5722,4637,2791,4,Tarjeta,0.0,Activa
5723,4637,2179,5,Tarjeta,11033.79,Activa
5724,4638,2894,4,Tarjeta,0.0,Activa
5725,4639,2910,4,Tarjeta,0.0,Activa
5726,4639,2070,5,Tarjeta,1295.67,Activa
5727,4641,2993,4,Tarjeta,0.0,Activa
5728,4642,2553,5,Tarjeta,5991.33,Activa
5729,4643,3052,4,Tarjeta,0.0,Activa
5730,4643,2568,5,Tarjeta,8852.34,Activa
5731,4644,1722,5,Tarjeta,11302.33,Activa
5732,4645,2272,4,Tarjeta,0.0,Activa
5733,4645,2858,5,Tarjeta,14695.15,Activa
5734,4646,1032,4,Tarjeta,0.0,Activa
5735,4647,535,4,Tarjeta,0.0,Activa
5736,4648,2248,4,Tarjeta,0.0,Bloqueada
5737,4648,2920,6,Tarjeta,3886.34,Activa
5738,4649,1590,4,Tarjeta,0.0,Activa
5739,4650,1258,4,Tarjeta,0.0,Activa
5740,4650,1609,6,Tarjeta,6584.39,Activa
5741,4651,3078,4,Tarjeta,0.0,Activa
5742,4652,955,4,Tarjeta,0.0,Activa
5743,4653,1896,4,Tarjeta,0.0,Bloqueada
5744,4654,2920,4,Tarjeta,0.0,Activa
5745,4654,1581,5,Tarjeta,11606.73,Activa
5746,4655,1882,5,Tarjeta,10527.8,Activa
5747,4656,3070,5,Tarjeta,34324.75,Cancelada
5748,4657,2384,6,Tarjeta,3175.85,Activa
5749,4658,2913,4,Tarjeta,0.0,Activa
5750,4658,3061,5,Tarjeta,3441.82,Activa
5751,4659,2309,4,Tarjeta,0.0,Activa
5752,4659,988,6,Tarjeta,7297.07,Activa
5753,4660,1674,4,Tarjeta,0.0,Activa
5754,4661,2103,4,Tarjeta,0.0,Activa
5755,4661,2816,5,Tarjeta,21000.42,Activa
5756,4662,2762,4,Tarjeta,0.0,Activa
5757,4663,2924,4,Tarjeta,0.0,Activa
5758,4664,2053,4,Tarjeta,0.0,Activa
5759,4665,3013,5,Tarjeta,11624.96,Bloqueada
5760,4666,2926,4,Tarjeta,0.0,Activa
5761,4666,315,5,Tarjeta,9166.24,Activa
5762,4667,2770,4,Tarjeta,0.0,Activa
5763,4667,1587,5,Tarjeta,4526.73,Activa
5764,4668,2888,4,Tarjeta,0.0,Activa
5765,4668,2707,6,Tarjeta,17754.58,Activa
5766,4669,2297,4,Tarjeta,0.0,Cancelada
5767,4670,2859,4,Tarjeta,0.0,Activa
5768,4670,1491,5,Tarjeta,4863.61,Activa
5769,4671,2316,4,Tarjeta,0.0,Bloqueada
5770,4672,426,4,Tarjeta,0.0,Activa
5771,4672,593,6,Tarjeta,2033.16,Activa
5772,4673,2464,4,Tarjeta,0.0,Activa
5773,4674,2208,5,Tarjeta,5203.95,Activa
5774,4675,3057,4,Tarjeta,0.0,Activa
5775,4676,1409,4,Tarjeta,0.0,Activa
5776,4676,1754,5,Tarjeta,2516.73,Activa
5777,4677,3051,4,Tarjeta,0.0,Activa
5778,4677,2630,6,Tarjeta,6232.28,Activa
5779,4678,2556,4,Tarjeta,0.0,Cancelada
5780,4678,2743,5,Tarjeta,18568.15,Activa
5781,4679,2914,4,Tarjeta,0.0,Activa
5782,4680,3046,4,Tarjeta,0.0,Activa
5783,4681,2988,4,Tarjeta,0.0,Activa
5784,4682,1567,4,Tarjeta,0.0,Activa
5785,4683,2739,4,Tarjeta,0.0,Activa
5786,4683,2865,5,Tarjeta,13229.68,Activa
5787,4684,2881,4,Tarjeta,0.0,Activa
5788,4684,2914,5,Tarjeta,6839.25,Activa
5789,4685,1262,4,Tarjeta,0.0,Activa
5790,4686,2521,4,Tarjeta,0.0,Activa
5791,4687,650,4,Tarjeta,0.0,Bloqueada
5792,4688,2948,5,Tarjeta,4858.07,Activa
5793,4689,2747,4,Tarjeta,0.0,Activa
5794,4689,1817,5,Tarjeta,4363.6,Activa
5795,4690,1685,6,Tarjeta,5039.64,Activa
5796,4692,3033,4,Tarjeta,0.0,Bloqueada
5797,4694,2649,4,Tarjeta,0.0,Activa
5798,4695,1750,4,Tarjeta,0.0,Bloqueada
5799,4696,2552,4,Tarjeta,0.0,Bloqueada
5800,4696,1898,5,Tarjeta,5019.82,Activa
5801,4697,700,4,Tarjeta,0.0,Activa
5802,4697,2700,5,Tarjeta,12079.13,Activa
5803,4698,2162,4,Tarjeta,0.0,Activa
5804,4699,2905,4,Tarjeta,0.0,Activa
5805,4699,3003,6,Tarjeta,11342.05,Activa
5806,4701,3090,5,Tarjeta,3349.52,Activa
5807,4702,2640,5,Tarjeta,2565.81,Activa
5808,4703,2589,4,Tarjeta,0.0,Activa
5809,4704,1991,4,Tarjeta,0.0,Activa
5810,4705,3074,4,Tarjeta,0.0,Activa
5811,4706,3021,4,Tarjeta,0.0,Activa
5812,4707,2813,4,Tarjeta,0.0,Activa
5813,4708,2881,4,Tarjeta,0.0,Bloqueada
5814,4710,3042,4,Tarjeta,0.0,Activa
5815,4710,2734,5,Tarjeta,8748.42,Activa
5816,4712,2424,4,Tarjeta,0.0,Activa
5817,4712,1845,5,Tarjeta,12280.78,Activa
5818,4714,2744,4,Tarjeta,0.0,Activa
5819,4715,2855,4,Tarjeta,0.0,Activa
5820,4715,2182,6,Tarjeta,9707.98,Activa
5821,4716,2115,4,Tarjeta,0.0,Activa
5822,4716,2247,5,Tarjeta,8919.77,Activa
5823,4717,3088,4,Tarjeta,0.0,Cancelada
5824,4718,859,4,Tarjeta,0.0,Activa
5825,4718,1097,5,Tarjeta,21744.43,Activa
5826,4719,2939,4,Tarjeta,0.0,Activa
5827,4719,2632,5,Tarjeta,8350.17,Activa
5828,4720,3078,4,Tarjeta,0.0,Activa
5829,4720,2085,5,Tarjeta,8357.76,Activa
5830,4721,3033,4,Tarjeta,0.0,Activa
5831,4721,2724,6,Tarjeta,15426.25,Activa
5832,4723,2561,4,Tarjeta,0.0,Cancelada
5833,4723,1464,5,Tarjeta,7188.11,Activa
5834,4725,2436,4,Tarjeta,0.0,Activa
5835,4725,664,6,Tarjeta,7352.7,Activa
5836,4726,1887,4,Tarjeta,0.0,Activa
5837,4726,2329,5,Tarjeta,1290.31,Activa
5838,4727,1993,4,Tarjeta,0.0,Activa
5839,4727,946,5,Tarjeta,9375.56,Activa
5840,4728,2885,4,Tarjeta,0.0,Activa
5841,4729,2831,4,Tarjeta,0.0,Activa
5842,4729,2265,5,Tarjeta,12458.84,Activa
5843,4730,2197,4,Tarjeta,0.0,Activa
5844,4730,2389,5,Tarjeta,8328.0,Cancelada
5845,4731,513,4,Tarjeta,0.0,Activa
5846,4732,2855,4,Tarjeta,0.0,Activa
5847,4733,993,4,Tarjeta,0.0,Activa
5848,4733,1366,6,Tarjeta,2221.48,Activa
5849,4735,1767,4,Tarjeta,0.0,Activa
5850,4735,2049,5,Tarjeta,11007.14,Activa
5851,4736,2174,4,Tarjeta,0.0,Activa
5852,4736,958,5,Tarjeta,17962.48,Activa
5853,4737,2438,4,Tarjeta,0.0,Bloqueada
5854,4738,2544,4,Tarjeta,0.0,Activa
5855,4739,2985,4,Tarjeta,0.0,Activa
5856,4740,2893,4,Tarjeta,0.0,Bloqueada
5857,4741,2741,4,Tarjeta,0.0,Activa
